Link,Team,CTRCT,Cap Hit,Image
https://www.eliteprospects.com/player/534828/otto-stenberg,St. Louis Blues,26/27,"$950,000",st_louis_blues.png
https://www.eliteprospects.com/player/640621/aleksanteri-kaskimaki,St. Louis Blues,26/27,"$870,000",st_louis_blues.png
https://www.eliteprospects.com/player/238111/nikita-alexandrov,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/657877/adam-jecho,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/597551/tomas-mrsic,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/677586/antoine-dorion,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/803120/matvei-korotky,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/514653/mikhail-abramov,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/31264/brandon-saad,St. Louis Blues,25/26,"$4,500,000",st_louis_blues.png
https://www.eliteprospects.com/player/391048/jake-neighbours,St. Louis Blues,24/25,"$835,834",st_louis_blues.png
https://www.eliteprospects.com/player/322111/dylan-holloway,St. Louis Blues,25/26,"$2,290,457",st_louis_blues.png
https://www.eliteprospects.com/player/101430/nathan-walker,St. Louis Blues,25/26,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/183505/mackenzie-maceachern,St. Louis Blues,24/25,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/233569/hugh-mcging,St. Louis Blues,25/26,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/731900/juraj-pekarcik,St. Louis Blues,26/27,"$870,000",st_louis_blues.png
https://www.eliteprospects.com/player/672903/jakub-stancl,St. Louis Blues,26/27,"$866,667",st_louis_blues.png
https://www.eliteprospects.com/player/793598/ondrej-kos,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/691473/nikita-susuyev,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/158906/pavel-buchnevich,St. Louis Blues,30/31,"$5,800,000",st_louis_blues.png
https://www.eliteprospects.com/player/269034/jordan-kyrou,St. Louis Blues,30/31,"$8,125,000",st_louis_blues.png
https://www.eliteprospects.com/player/201681/robert-thomas,St. Louis Blues,30/31,"$8,125,000",st_louis_blues.png
https://www.eliteprospects.com/player/227640/mathieu-joseph,St. Louis Blues,25/26,"$2,950,000",st_louis_blues.png
https://www.eliteprospects.com/player/92226/kasperi-kapanen,St. Louis Blues,24/25,"$1,000,000",st_louis_blues.png
https://www.eliteprospects.com/player/312825/alexei-toropchenko,St. Louis Blues,24/25,"$1,250,000",st_louis_blues.png
https://www.eliteprospects.com/player/382160/mathias-laferriere,St. Louis Blues,24/25,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/473175/simon-robertsson,St. Louis Blues,26/27,"$867,500",st_louis_blues.png
https://www.eliteprospects.com/player/623832/jimmy-snuggerud,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/577710/ivan-vorobyov,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/89411/colton-parayko,St. Louis Blues,29/30,"$6,500,000",st_louis_blues.png
https://www.eliteprospects.com/player/37747/torey-krug,St. Louis Blues,26/27,"$6,500,000",st_louis_blues.png
https://www.eliteprospects.com/player/20715/justin-faulk,St. Louis Blues,26/27,"$6,500,000",st_louis_blues.png
https://www.eliteprospects.com/player/38067/nick-leddy,St. Louis Blues,25/26,"$4,000,000",st_louis_blues.png
https://www.eliteprospects.com/player/8897/ryan-suter,St. Louis Blues,24/25,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/349467/philip-broberg,St. Louis Blues,25/26,"$4,580,917",st_louis_blues.png
https://www.eliteprospects.com/player/300906/scott-perunovich,St. Louis Blues,24/25,"$1,150,000",st_louis_blues.png
https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,St. Louis Blues,24/25,"$950,000",st_louis_blues.png
https://www.eliteprospects.com/player/399243/tyler-tucker,St. Louis Blues,24/25,"$800,000",st_louis_blues.png
https://www.eliteprospects.com/player/276197/matt-kessel,St. Louis Blues,25/26,"$800,000",st_louis_blues.png
https://www.eliteprospects.com/player/118661/corey-schueneman,St. Louis Blues,24/25,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/412461/leo-loof,St. Louis Blues,25/26,"$867,500",st_louis_blues.png
https://www.eliteprospects.com/player/359531/hunter-skinner,St. Louis Blues,24/25,"$775,000",st_louis_blues.png
https://www.eliteprospects.com/player/343315/anton-malmstrom,St. Louis Blues,24/25,"$910,000",st_louis_blues.png
https://www.eliteprospects.com/player/573863/marc-andre-gaudet,St. Louis Blues,26/27,"$802,500",st_louis_blues.png
https://www.eliteprospects.com/player/425664/jeremie-biakabutuka,St. Louis Blues,25/26,"$825,000",st_louis_blues.png
https://www.eliteprospects.com/player/704824/theo-lindstein,St. Louis Blues,26/27,"$950,000",st_louis_blues.png
https://www.eliteprospects.com/player/526053/michael-buchinger,St. Louis Blues,26/27,"$838,333",st_louis_blues.png
https://www.eliteprospects.com/player/342865/samuel-johannesson,St. Louis Blues,25/26,"$870,000",st_louis_blues.png
https://www.eliteprospects.com/player/755151/adam-ji%C5%99i%C4%8Dek,St. Louis Blues,26/27,"$975,000",st_louis_blues.png
https://www.eliteprospects.com/player/590256/quinton-burns,St. Louis Blues,26/27,"$870,000",st_louis_blues.png
https://www.eliteprospects.com/player/634896/colin-ralph,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/692910/lukas-fischer,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/597558/william-mcisaac,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/640785/matthew-mayich,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/527452/arseni-koromyslov,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/530038/noah-beck,St. Louis Blues,,,st_louis_blues.png
https://www.eliteprospects.com/player/62204/brayden-point,Tampa Bay Lightning,29/30,"$9,500,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/274875/anthony-cirelli,Tampa Bay Lightning,30/31,"$6,250,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/196603/michael-eyssimont,Tampa Bay Lightning,24/25,"$800,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/38233/luke-glendening,Tampa Bay Lightning,24/25,"$800,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/407591/gage-goncalves,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/571034/conor-geekie,Tampa Bay Lightning,26/27,"$886,666",tampa_bay_lightning.png
https://www.eliteprospects.com/player/477357/jack-finley,Tampa Bay Lightning,24/25,"$797,500",tampa_bay_lightning.png
https://www.eliteprospects.com/player/337733/lukas-svejkovsky,Tampa Bay Lightning,24/25,"$859,167",tampa_bay_lightning.png
https://www.eliteprospects.com/player/512163/dylan-duke,Tampa Bay Lightning,26/27,"$867,500",tampa_bay_lightning.png
https://www.eliteprospects.com/player/426117/gabriel-szturc,Tampa Bay Lightning,26/27,"$870,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/483281/milo-roelens,Tampa Bay Lightning,26/27,"$870,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/664653/jayson-shaugabay,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/785788/joona-saarelainen,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/917163/kaden-pitre,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/726360/ethan-hay,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/212523/simon-ryfors,Tampa Bay Lightning,,"$750,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/199870/jake-guentzel,Tampa Bay Lightning,30/31,"$9,000,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/161843/brandon-hagel,Tampa Bay Lightning,31/32,"$6,500,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/149617/nick-paul,Tampa Bay Lightning,28/29,"$3,150,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/94484/conor-sheary,Tampa Bay Lightning,25/26,"$2,000,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/59843/zemgus-girgensons,Tampa Bay Lightning,26/27,"$850,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/335707/gabriel-fortier,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/352026/jaydon-dureau,Tampa Bay Lightning,24/25,"$841,667",tampa_bay_lightning.png
https://www.eliteprospects.com/player/603668/isaac-howard,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/512111/jack-harvey,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/648425/robert-flinton,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/285337/mckade-webster,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/550199/klavs-veinbergs,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/607471/noah-steen,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/535653/joe-connor,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/340214/mikhail-shalagin,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/77237/nikita-kucherov,Tampa Bay Lightning,26/27,"$9,500,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/19166/cam-atkinson,Tampa Bay Lightning,24/25,"$900,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/299117/jesse-ylonen,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/296327/mitchell-chaffee,Tampa Bay Lightning,25/26,"$800,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/532511/maxim-groshev,Tampa Bay Lightning,25/26,"$867,500",tampa_bay_lightning.png
https://www.eliteprospects.com/player/418530/lucas-edmonds,Tampa Bay Lightning,24/25,"$861,667",tampa_bay_lightning.png
https://www.eliteprospects.com/player/599319/ethan-gauthier,Tampa Bay Lightning,26/27,"$865,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/525628/niko-huuhtanen,Tampa Bay Lightning,26/27,"$867,500",tampa_bay_lightning.png
https://www.eliteprospects.com/player/693919/hagen-burrows,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/512110/connor-kurth,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/415193/nick-capone,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/326878/waltteri-merela,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/6007/victor-hedman,Tampa Bay Lightning,28/29,"$7,875,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/166368/erik-cernak,Tampa Bay Lightning,30/31,"$5,200,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/11458/ryan-mcdonagh,Tampa Bay Lightning,25/26,"$6,750,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/338571/janis-moser,Tampa Bay Lightning,25/26,"$3,375,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/380612/nick-perbix,Tampa Bay Lightning,24/25,"$1,125,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/205556/darren-raddysh,Tampa Bay Lightning,25/26,"$975,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/415548/emil-lilleberg,Tampa Bay Lightning,26/27,"$870,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/281733/max-crozier,Tampa Bay Lightning,24/25,"$867,500",tampa_bay_lightning.png
https://www.eliteprospects.com/player/276195/declan-carlile,Tampa Bay Lightning,25/26,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/59741/derrick-pouliot,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/96780/steven-santini,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/213820/tobie-bisson,Tampa Bay Lightning,24/25,"$775,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/417192/roman-schmidt,Tampa Bay Lightning,25/26,"$805,833",tampa_bay_lightning.png
https://www.eliteprospects.com/player/573869/dyllan-gill,Tampa Bay Lightning,26/27,"$870,000",tampa_bay_lightning.png
https://www.eliteprospects.com/player/480401/eamon-powell,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/510343/alex-gagne,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/843589/jan-golicic,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/395897/daniil-pylenkov,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/640818/warren-clark,Tampa Bay Lightning,,,tampa_bay_lightning.png
https://www.eliteprospects.com/player/199898/auston-matthews,Toronto Maple Leafs,27/28,"$13,250,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/9223/john-tavares,Toronto Maple Leafs,24/25,"$11,000,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/95484/max-domi,Toronto Maple Leafs,27/28,"$3,750,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/6020/calle-jarnkrok,Toronto Maple Leafs,25/26,"$2,100,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/160499/david-kampf,Toronto Maple Leafs,26/27,"$2,400,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/108467/bobby-mcmann,Toronto Maple Leafs,25/26,"$1,350,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/283843/connor-dewar,Toronto Maple Leafs,24/25,"$1,180,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/354353/alex-steeves,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/201476/nick-abruzzese,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/319958/cedric-pare,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/448946/roni-hirvonen,Toronto Maple Leafs,24/25,"$856,667",toronto_maple_leafs.png
https://www.eliteprospects.com/player/201945/ryan-tverberg,Toronto Maple Leafs,25/26,"$851,667",toronto_maple_leafs.png
https://www.eliteprospects.com/player/529809/fraser-minten,Toronto Maple Leafs,26/27,"$816,666",toronto_maple_leafs.png
https://www.eliteprospects.com/player/709773/easton-cowan,Toronto Maple Leafs,26/27,"$904,667",toronto_maple_leafs.png
https://www.eliteprospects.com/player/624108/braeden-kressler,Toronto Maple Leafs,25/26,"$800,556",toronto_maple_leafs.png
https://www.eliteprospects.com/player/318454/jacob-quillan,Toronto Maple Leafs,25/26,"$875,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/201857/joe-miller,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/795967/miroslav-holinka,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/569193/hudson-malinoski,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/201729/wyatt-schingoethe,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/315260/semyon-der-arguchintsev,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/292083/matthew-knies,Toronto Maple Leafs,24/25,"$925,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/265859/pontus-holmberg,Toronto Maple Leafs,24/25,"$800,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/586523/ty-voit,Toronto Maple Leafs,25/26,"$800,556",toronto_maple_leafs.png
https://www.eliteprospects.com/player/359539/nick-robertson,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/797774/alexander-plesovskikh,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/645163/sam-mccue,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/322627/vladislav-kara,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/94494/fabrice-herzog,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/268059/vladimir-bobylyov,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/223194/mitchell-marner,Toronto Maple Leafs,24/25,"$10,903,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/38703/william-nylander,Toronto Maple Leafs,31/32,"$11,500,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/14003/ryan-reaves,Toronto Maple Leafs,25/26,"$1,350,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/652832/nikita-grebyonkin,Toronto Maple Leafs,25/26,"$875,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/535872/nicholas-moldenhauer,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/420947/semyon-kizimov,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/300931/nikolai-chebykin,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/312832/kirill-slepets,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/41184/morgan-rielly,Toronto Maple Leafs,29/30,"$7,500,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/39601/christopher-tanev,Toronto Maple Leafs,29/30,"$4,500,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/7693/oliver-ekman-larsson,Toronto Maple Leafs,27/28,"$3,500,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/45419/jake-mccabe,Toronto Maple Leafs,24/25,"$4,000,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/224910/timothy-liljegren,Toronto Maple Leafs,25/26,"$3,000,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/45342/jani-hakanpaa,Toronto Maple Leafs,25/26,"$1,500,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/254891/simon-benoit,Toronto Maple Leafs,26/27,"$1,350,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/267584/conor-timmins,Toronto Maple Leafs,24/25,"$1,100,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/56311/dakota-mermis,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/223515/philippe-myers,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/254623/marshall-rifai,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/410562/william-villeneuve,Toronto Maple Leafs,24/25,"$817,778",toronto_maple_leafs.png
https://www.eliteprospects.com/player/499424/topi-niemela,Toronto Maple Leafs,24/25,"$856,667",toronto_maple_leafs.png
https://www.eliteprospects.com/player/347571/mikko-kokkonen,Toronto Maple Leafs,24/25,"$846,667",toronto_maple_leafs.png
https://www.eliteprospects.com/player/251744/nicolas-mattinen,Toronto Maple Leafs,24/25,"$775,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/603568/noah-chadwick,Toronto Maple Leafs,26/27,"$826,111",toronto_maple_leafs.png
https://www.eliteprospects.com/player/285385/cade-webber,Toronto Maple Leafs,24/25,"$875,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/880423/ben-danford,Toronto Maple Leafs,26/27,"$964,000",toronto_maple_leafs.png
https://www.eliteprospects.com/player/855201/victor-johansson,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/427432/mike-koster,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/597563/matthew-lahey,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/541027/john-fusco,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/735915/nathan-mayes,Toronto Maple Leafs,,,toronto_maple_leafs.png
https://www.eliteprospects.com/player/651538/logan-cooley,Utah Hockey Club,25/26,"$950,000",utah_hockey_club.png
https://www.eliteprospects.com/player/40265/nick-bjugstad,Utah Hockey Club,24/25,"$2,100,000",utah_hockey_club.png
https://www.eliteprospects.com/player/59968/alexander-kerfoot,Utah Hockey Club,24/25,"$3,500,000",utah_hockey_club.png
https://www.eliteprospects.com/player/363685/jack-mcbain,Utah Hockey Club,24/25,"$1,599,999",utah_hockey_club.png
https://www.eliteprospects.com/player/317885/barrett-hayton,Utah Hockey Club,25/26,"$2,650,000",utah_hockey_club.png
https://www.eliteprospects.com/player/142262/kevin-stenlund,Utah Hockey Club,25/26,"$2,000,000",utah_hockey_club.png
https://www.eliteprospects.com/player/395509/aku-raty,Utah Hockey Club,24/25,"$896,250",utah_hockey_club.png
https://www.eliteprospects.com/player/351462/curtis-douglas,Utah Hockey Club,25/26,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/677590/cole-beaudoin,Utah Hockey Club,26/27,"$975,000",utah_hockey_club.png
https://www.eliteprospects.com/player/535656/jonathan-castagna,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/562236/owen-allard,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/645465/tanner-ludtke,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/395123/alexander-daryin,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/729646/gabe-smith,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/634873/samu-bau,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/657751/vojtech-hradec,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/398544/danil-savunov,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/226432/clayton-keller,Utah Hockey Club,27/28,"$7,150,000",utah_hockey_club.png
https://www.eliteprospects.com/player/205155/lawson-crouse,Utah Hockey Club,26/27,"$4,300,000",utah_hockey_club.png
https://www.eliteprospects.com/player/375953/matias-maccelli,Utah Hockey Club,25/26,"$3,425,000",utah_hockey_club.png
https://www.eliteprospects.com/player/265300/michael-carcone,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/84724/liam-o-brien,Utah Hockey Club,26/27,"$1,000,000",utah_hockey_club.png
https://www.eliteprospects.com/player/23816/andrew-agozzino,Utah Hockey Club,25/26,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/375742/yegor-sokolov,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/478367/sam-lipkin,Utah Hockey Club,26/27,"$851,667",utah_hockey_club.png
https://www.eliteprospects.com/player/601111/julian-lutz,Utah Hockey Club,26/27,"$923,333",utah_hockey_club.png
https://www.eliteprospects.com/player/637582/noel-nordh,Utah Hockey Club,26/27,"$865,000",utah_hockey_club.png
https://www.eliteprospects.com/player/351230/ben-mccartney,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/252446/travis-barron,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/679717/tij-iginla,Utah Hockey Club,26/27,"$975,000",utah_hockey_club.png
https://www.eliteprospects.com/player/779971/daniil-but,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/700155/ilya-fedotov,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/201849/carson-bantle,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/156966/nick-schmaltz,Utah Hockey Club,25/26,"$5,850,000",utah_hockey_club.png
https://www.eliteprospects.com/player/476538/dylan-guenther,Utah Hockey Club,24/25,"$894,167",utah_hockey_club.png
https://www.eliteprospects.com/player/201817/josh-doan,Utah Hockey Club,25/26,"$925,000",utah_hockey_club.png
https://www.eliteprospects.com/player/272381/milos-kelemen,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/628519/miko-matikka,Utah Hockey Club,26/27,"$870,000",utah_hockey_club.png
https://www.eliteprospects.com/player/650741/vadim-moroz,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/527422/adam-zlnka,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/12524/robert-bortuzzo,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/312213/mikhail-sergachyov,Utah Hockey Club,30/31,"$8,500,000",utah_hockey_club.png
https://www.eliteprospects.com/player/278675/john-marino,Utah Hockey Club,26/27,"$4,400,000",utah_hockey_club.png
https://www.eliteprospects.com/player/268973/sean-durzi,Utah Hockey Club,27/28,"$6,000,000",utah_hockey_club.png
https://www.eliteprospects.com/player/11456/ian-cole,Utah Hockey Club,24/25,"$3,100,000",utah_hockey_club.png
https://www.eliteprospects.com/player/221525/juuso-valimaki,Utah Hockey Club,25/26,"$2,000,000",utah_hockey_club.png
https://www.eliteprospects.com/player/375367/michael-kesselring,Utah Hockey Club,25/26,"$1,400,000",utah_hockey_club.png
https://www.eliteprospects.com/player/490232/vladislav-kolyachonok,Utah Hockey Club,25/26,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/578989/maveric-lamoureux,Utah Hockey Club,26/27,"$886,666",utah_hockey_club.png
https://www.eliteprospects.com/player/38032/kevin-connauton,Utah Hockey Club,25/26,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/393666/maksymilian-szuber,Utah Hockey Club,25/26,"$859,167",utah_hockey_club.png
https://www.eliteprospects.com/player/351091/montana-onyebuchi,Utah Hockey Club,24/25,"$825,000",utah_hockey_club.png
https://www.eliteprospects.com/player/112388/patrik-koch,Utah Hockey Club,24/25,"$775,000",utah_hockey_club.png
https://www.eliteprospects.com/player/620321/artyom-duda,Utah Hockey Club,26/27,"$950,000",utah_hockey_club.png
https://www.eliteprospects.com/player/9505/shea-weber,Utah Hockey Club,25/26,"$7,857,143",utah_hockey_club.png
https://www.eliteprospects.com/player/344555/victor-soderstrom,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/708607/dmitri-simashev,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/597634/will-skahan,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/610512/tomas-lavoie,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/793158/veeti-vaisanen,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/535603/justin-kipkie,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/795409/gregor-biber,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/527438/ales-cech,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/747091/ludvig-lafton,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/638604/terrell-goldsmith,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/599271/matthew-morden,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/616255/cal-thomas,Utah Hockey Club,,,utah_hockey_club.png
https://www.eliteprospects.com/player/266336/elias-pettersson,Vancouver Canucks,31/32,"$11,600,000",vancouver_canucks.png
https://www.eliteprospects.com/player/194948/dakota-joshua,Vancouver Canucks,27/28,"$3,250,000",vancouver_canucks.png
