"","player_link","player_url","URL","Link","name","team","Image","draft_year","pick_number","Date.of.Birth","Height","Weight","CTRCT","Cap.Hit","Year","Overall","Player.Link","Year_x","Age","Pos","NHL.Seasons","GPNEW","G_GP","A_GP","PTS_GP","SOG_GP","PIM_GP","PLUSMINUS_GP","PPG","PPA","SHG","SHA","BLK_GP","HIT_GP","FOL_GP","FOW_GP","SOGPER"
"37","https://www.eliteprospects.com/player/277056/henri-jokiharju","https://www.eliteprospects.com/player/277056/henri-jokiharju","https://www.eliteprospects.com/player/277056/henri-jokiharju","https://www.eliteprospects.com/player/277056/henri-jokiharju","Henri Jokiharju","Buffalo Sabres","buffalo_sabres.png",2017,29,"1999-06-17",183,201,"24/25","$3,100,000",2017,29,"/players/j/jokihhe01.html",2024,25,"D",7,68,0.061673188262061,0.223862333332957,0.285535521595018,1.25064072089804,0.415442828225406,0.112179085369106,0,0.0101219406781987,0,0.00438140499384385,1.41993278954615,1.27330049891344,0,0,0.0493132737736029
"38","https://www.eliteprospects.com/player/504240/owen-power","https://www.eliteprospects.com/player/504240/owen-power","https://www.eliteprospects.com/player/504240/owen-power","https://www.eliteprospects.com/player/504240/owen-power","Owen Power","Buffalo Sabres","buffalo_sabres.png",2021,1,"2002-11-22",197,218,"30/31","$8,350,000",2021,1,"/players/p/powerow01.html",2024,22,"D",4,67.1428571428571,0.100475208293262,0.39219991025586,0.492675118549122,1.77966249797263,0.397029843661379,0.109453319145225,0,0.112948299953422,0,0.0106754676719668,1.71744798649824,0.647543794266676,0,0,0.0564574510097966
"39","https://www.eliteprospects.com/player/325127/mattias-samuelsson","https://www.eliteprospects.com/player/325127/mattias-samuelsson","https://www.eliteprospects.com/player/325127/mattias-samuelsson","https://www.eliteprospects.com/player/325127/mattias-samuelsson","Mattias Samuelsson","Buffalo Sabres","buffalo_sabres.png",2018,32,"2000-03-14",193,231,"29/30","$4,285,714",2018,32,"/players/s/samuema02.html",2024,24,"D",5,45.1428571428571,0.0504762149069968,0.187681086699334,0.23815730160633,1.27486633996734,0.668926946117355,-0.053256227287117,0,0,0,0.00364492908409964,1.98616989737089,2.36705919716986,0,0,0.0395933387874135
"40","https://www.eliteprospects.com/player/151146/nicolas-aube-kubel","https://www.eliteprospects.com/player/151146/nicolas-aube-kubel","https://www.eliteprospects.com/player/151146/nicolas-aube-kubel","https://www.eliteprospects.com/player/151146/nicolas-aube-kubel","Nicolas Aube-Kubel","Buffalo Sabres","buffalo_sabres.png",2014,48,"1996-05-10",180,187,"24/25","$1,500,000",2014,48,"/players/a/aubekni01.html",2024,28,"RW",7,60,0.112138756694285,0.181151701542959,0.293290458237244,1.06190694011657,0.571184623470736,-0.0723837320493826,0,0,0,0,0.390825017221819,2.32829322647843,0.269565806418996,0.135668821044989,0.105601303144299
"41","https://www.eliteprospects.com/player/286938/dylan-cozens","https://www.eliteprospects.com/player/286938/dylan-cozens","https://www.eliteprospects.com/player/286938/dylan-cozens","https://www.eliteprospects.com/player/286938/dylan-cozens","Dylan Cozens","Buffalo Sabres","buffalo_sabres.png",2019,7,"2001-02-09",191,194,"29/30","$7,100,000",2019,7,"/players/c/cozendy01.html",2024,23,"C",5,79.5714285714286,0.300951313674704,0.4175058921489,0.718457205823604,2.57756414110769,0.59711711245158,-0.156064136626516,0.0558037265896896,0.113821906504397,0.0117887579047708,0.00110124110306164,0.389392048463793,1.00389496404553,8.19438985896162,7.22687695621176,0.11675803091572
"42","https://www.eliteprospects.com/player/183455/jordan-greenway","https://www.eliteprospects.com/player/183455/jordan-greenway","https://www.eliteprospects.com/player/183455/jordan-greenway","https://www.eliteprospects.com/player/183455/jordan-greenway","Jordan Greenway","Buffalo Sabres","buffalo_sabres.png",2015,50,"1997-02-16",197,231,"24/25","$3,000,000",2015,50,"/players/g/greenjo02.html",2024,27,"LW",8,64.8571428571428,0.142776724420708,0.220505143812864,0.363281868233571,1.62777198908818,0.844848653798136,0.0308023882516572,0.0164439876025994,0.0262998093713294,0,0.0051037037024286,0.806560041084166,2.13705100836678,0.855223825437491,0.315976043065997,0.0877129753907891
"43","https://www.eliteprospects.com/player/259043/sam-lafferty","https://www.eliteprospects.com/player/259043/sam-lafferty","https://www.eliteprospects.com/player/259043/sam-lafferty","https://www.eliteprospects.com/player/259043/sam-lafferty","Sam Lafferty","Buffalo Sabres","buffalo_sabres.png",2014,113,"1995-03-06",188,205,"25/26","$2,000,000",2014,113,"/players/l/laffesa01.html",2024,29,"C",6,73.1428571428571,0.140663170594312,0.159393706862846,0.300056877457157,1.08320542989099,0.489228826919941,-0.172902401836757,0,0,0.0327139459665636,0.000972995609868086,0.493913798552854,2.22933527884148,3.48670220505206,2.82221920352571,0.129858258380839
"44","https://www.eliteprospects.com/player/247477/beck-malenstyn","https://www.eliteprospects.com/player/247477/beck-malenstyn","https://www.eliteprospects.com/player/247477/beck-malenstyn","https://www.eliteprospects.com/player/247477/beck-malenstyn","Beck Malenstyn","Buffalo Sabres","buffalo_sabres.png",2016,145,"1998-02-04",188,194,"25/26","$1,350,000",2016,145,"/players/m/malenbe01.html",2024,26,"LW",5,50.5714285714286,0.0977344526617698,0.231917010360035,0.329651463021805,1.35056241607249,0.360744458965045,0.0122954845264431,0,0,0,0.00138041286536672,1.11272447624872,3.09284641585045,0.598204773227634,0.625203884323651,0.0723657429665392
"45","https://www.eliteprospects.com/player/271502/ryan-mcleod","https://www.eliteprospects.com/player/271502/ryan-mcleod","https://www.eliteprospects.com/player/271502/ryan-mcleod","https://www.eliteprospects.com/player/271502/ryan-mcleod","Ryan McLeod","Buffalo Sabres","buffalo_sabres.png",2018,40,"1999-09-21",188,207,"24/25","$2,100,000",2018,40,"/players/m/mcleory01.html",2024,25,"C",5,72.7142857142857,0.168630122964633,0.237345093944686,0.405975216909319,1.48216260725798,0.186861202552989,0.0331706862809223,0.0134974273246386,0.0223746350737587,0.00793915666040931,0.0215775398823879,0.432984728856165,0.809652279151716,4.32280038840628,4.4191508204253,0.113773024726754
"46","https://www.eliteprospects.com/player/381855/jj-peterka","https://www.eliteprospects.com/player/381855/jj-peterka","https://www.eliteprospects.com/player/381855/jj-peterka","https://www.eliteprospects.com/player/381855/jj-peterka","JJ Peterka","Buffalo Sabres","buffalo_sabres.png",2020,34,"2002-01-14",183,190,"24/25","$855,834",2020,34,"/players/p/peterjo01.html",2024,23,"RW",4,69.1428571428571,0.298297146886954,0.288571449151557,0.586868596038511,2.60959363689385,0.37144153602202,0.019803939274754,0.0496547096031853,0.0706888461113635,0,0,0.240417577513174,0.365009478608201,0.205098901043951,0.0740383266844603,0.114307891722947
"47","https://www.eliteprospects.com/player/336828/jack-quinn","https://www.eliteprospects.com/player/336828/jack-quinn","https://www.eliteprospects.com/player/336828/jack-quinn","https://www.eliteprospects.com/player/336828/jack-quinn","Jack Quinn","Buffalo Sabres","buffalo_sabres.png",2020,8,"2001-09-19",185,185,"24/25","$863,334",2020,8,"/players/q/quinnja01.html",2024,23,"RW",4,37.1428571428571,0.301888949219438,0.429767250481982,0.73165619970142,2.00954797182203,0.272456343986644,-0.215405335863722,0.0819260177816438,0.129969003321778,0,0.000443460645737677,0.402026776212813,0.996868358371313,0.33323392352668,0.199126527809312,0.150227291635999
"48","https://www.eliteprospects.com/player/301349/tage-thompson","https://www.eliteprospects.com/player/301349/tage-thompson","https://www.eliteprospects.com/player/301349/tage-thompson","https://www.eliteprospects.com/player/301349/tage-thompson","Tage Thompson","Buffalo Sabres","buffalo_sabres.png",2016,26,"1997-10-30",197,220,"29/30","$7,142,857",2016,26,"/players/t/thompta01.html",2024,27,"C",8,74,0.437759198521084,0.461980522297826,0.89973972081891,3.52383839538878,0.507427757205944,0.050513871363457,0.151741212999702,0.117390894223117,0.0169041255502958,0,0.404218273783227,0.958217430768642,7.17586834964113,5.6001663489063,0.124227943907395
